CO_ENTIDADE,NO_ENTIDADE,CO_MUNICIPIO,NO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,TP_LOCALIZACAO_DIFERENCIADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_BANHEIRO,IN_ALIMENTACAO,IN_AGUA_POTAVEL,IN_INTERNET,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_ACESSIBILIDADE_INEXISTENTE,QT_SALAS_UTILIZA_CLIMATIZADAS,3_CAT_FUN_AI
25013645,EMEIFM ROSA DIAS DO NASCIMENTO,2512036,Poço Dantas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0
25013742,EMEIF FRANCISCO FERREIRA SANTIAGO,2512036,Poço Dantas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25013777,EMEIF BULANDEIRA I,2512036,Poço Dantas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25005405,EMEIF ANTONIO OLIMPIO DE ALMEIDA,2512077,Poço de José de Moura,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25005812,EMEIF MANOEL CLEMENTINO NETO,2512077,Poço de José de Moura,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0
25005995,ECIT PROFESSORA FRANCISCA FONSECA MATIAS,2512077,Poço de José de Moura,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,--
25006010,EMEIF PROFESSOR FRANCISCO CASSIANO SOBRINHO,2512077,Poço de José de Moura,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,--
25119982,EMEIF PEDRO EVANGELISTA DE ANDRADE,2512077,Poço de José de Moura,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0
25132075,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JUAREZ ALVES TAVARES,2512077,Poço de José de Moura,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0
25015869,ECITEEFM MONSENHOR VICENTE FREITAS,2512101,Pombal,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,--
25015885,EEEFM JOAO DA MATA,2512101,Pombal,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,--
25015893,EEEFM ARRUDA CAMARA,2512101,Pombal,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,--
25016032,EEEFM AMELIA MARIA DA LUZ,2512101,Pombal,1,2,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,--
25016075,EEEF DE ESTRELO,2512101,Pombal,2,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
25016172,COLEGIO MENINO JESUS,2512101,Pombal,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,0
25016318,GR ESC MUL CAJAZEIRAS DOS BATISTA,2512101,Pombal,2,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25016334,GR ESC MUL COATIBA,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25016393,EMEF DE TRINCHEIRAS,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25016407,GR ESC MUL HUMARI,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25016440,EMEF PROFESSOR NEWTON SEIXAS,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,0
25016458,GR ESC MUL PITOMBEIRA,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25016466,ESC MUN ENS FUND POETA BELARMINO DE FRANCA,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0
25016482,GR ESC MUL SAO JOAO,2512101,Pombal,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25016539,EMEF FRANCISCO JOSE DE SANTANA,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0
25016555,GR ESC MUL DE CACHOEIRA DE BAIXO,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25016563,GR ESC MUL VARZEA COMPRIDA DOS OLIVEIRAS,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25016598,GR ESC MUL VARZEA COMPRIDA DOS LEITES,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25016679,GR ESC MUL DE FLORES,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25016695,GR ESC MUL DE SAO PEDRO,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25016989,EMEF MATILDE DE CASTRO BANDEIRA,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0
25016997,INSTITUTO ROBERTA FERNANDES,2512101,Pombal,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0
25017039,GR ESC MUL GAMELEIRA,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25106287,GR ESC MUL CANOAS,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25111213,GR ESC MUL VIDA NOVA,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25112104,GR ESC MUL SAO JOAO II,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25112937,EMEF MAE D AGUA,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25113801,EMEF DECISAO,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,0
25113984,EMEF SAO BRAZ III,2512101,Pombal,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0
25117513,ESPACO EDUCACIONAL ARCO IRIS,2512101,Pombal,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,0
25118560,EEEFM JOANA IVONILDES BANDEIRA,2512101,Pombal,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,--
25118668,EMEF MINISTRO CELSO FURTADO,2512101,Pombal,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,18.0,--
25125362,ESCOLA PRINCIPIO DO SABER,2512101,Pombal,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25046950,ECIT FRANCISCO DE ASSIS GONZAGA,2512200,Prata,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,--
25046985,EMEIF PROFª MARIA DE LOURDES NUNES DE MENEZES,2512200,Prata,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,0
25130021,EMEF PROFESSORA IRENE DE SOUSA RAMOS,2512200,Prata,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25036297,EEEF PROFESSORA IRACEMA MARQUES DE LIMA,2512309,Princesa Isabel,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25036300,EEEFM GAMA E MELO,2512309,Princesa Isabel,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,--
25036335,ECIT NOSSA SENHORA DO BOM CONSELHO,2512309,Princesa Isabel,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,--
25036670,EMEF ANTONIO RODRIGUES DE MEDEIROS,2512309,Princesa Isabel,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25036700,EMEF JOSE RODRIGUES MAIA,2512309,Princesa Isabel,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0
25036823,EMEF JOAO MADEIRO,2512309,Princesa Isabel,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0
25037072,EMEF NOSSA SENHORA DO ROSARIO,2512309,Princesa Isabel,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0
25037099,EMEF CARLOS ALBERTO MEDEIROS DUARTE SOBREIRA,2512309,Princesa Isabel,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,--
25119958,COLEGIO E CURSO MUNDO MAGICO E INFOR SOFT,2512309,Princesa Isabel,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,--
25128655,ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL TIA MAZE,2512309,Princesa Isabel,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25131389,EMEF PROFESSORA LUIZA FERREIRA DOS SANTOS,2512309,Princesa Isabel,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0
25282930,IFPB - CAMPUS PRINCESA ISABEL,2512309,Princesa Isabel,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,--
25078550,ECIT PLINIO LEMOS,2512408,Puxinanã,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,--
25078569,EEEM SEVERIANO PEDRO DO NASCIMENTO,2512408,Puxinanã,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25078577,EEEM CONEGO ANTONIO GALDINO,2512408,Puxinanã,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,--
25078607,ESC MUL MARIZETE RAPOSO NASCIMENTO,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078666,GR ESC MUL DE LAGOA DE DENTRO,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078674,ESC MUL MARIA JOSE GOMES DE MELO,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25078682,GR ESC QUINTINO LEONCIO,2512408,Puxinanã,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0
25078712,ESC MUL GREGORIO ALBERTO DANTAS,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25078720,GR ESC CICERO GONCALVES DOS SANTOS,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078747,ESC MUNICIPAL JOSE INACIO DA SILVA,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25078771,GR ESC FIRMINO GALDINO PEREIRA,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25078925,GR ESC PRES COSTA E SILVA,2512408,Puxinanã,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25078933,ESM MUL ISIDRO JOAQUIM DO SANTOS,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25111205,ESC TEC AGRICOLA JOAQUIM L DE QUEIROZ,2512408,Puxinanã,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25078976,EMEF BEATRIZ ERNESTO DE MELO,2512507,Queimadas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25078992,ECIT FRANCISCO ERNESTO DO REGO,2512507,Queimadas,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,--
25079115,EEEFM JOSE TAVARES,2512507,Queimadas,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,--
25079280,ESCOLA SANTA MARIA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
25079298,EMEIF PROFESSOR JOSE MIRANDA,2512507,Queimadas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0
25079360,EMEIF JOAO FERRAZ,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079409,EMEIF JOSE PEREIRA DE SOUZA,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079417,EMEIF JOVENTINO ERNESTO DO REGO,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079441,EMEIF MARIA CARDOSO,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079638,EMEIF ALZIRA MAIA,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0
25079646,EMEIF ANTONIO AMARO,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25079689,EMEF CAPITAO ANTONIO MUNIZ,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25079743,EMEIF IRMAOS ALEXANDRINO,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079794,EMEIF JOSE FRANCISCO BEZERRA,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079859,EMEIF LEONILDO MACIEL,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079905,EMEIF SANTINO PACHU DOS SANTOS,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25079956,COLEGIO MENINO JESUS,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,0
25106384,EMEF TERTULIANO MACIEL,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0
25110888,EMEF ANTONIO VITAL DO REGO,2512507,Queimadas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25115278,CENTRO EDUCACIONAL TURMINHA DO ABC,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25119770,ESC NOSSA SENHORA DO CARMO,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25121103,EMEIF CARLOS ERNESTO,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25122959,ESCOLA IMACULADA CONCEICAO,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,0
25122967,ESCOLA APRENDER COM ALEGRIA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25123009,ESCOLA PEQUENO GENIO MARIA JOSE DUARTE DA COSTA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25125648,EMEF JUDITH BARBOSA DE PAULA REGO,2512507,Queimadas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,--
25126415,EEEM TEREZA ALVES DE MOURA,2512507,Queimadas,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,--
25127233,ESCOLA PINGO DE GENTE LUIZ TOMAS DE MEDEIROS,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25132440,EMEF VIRGINIA MIRANDA DA SILVA,2512507,Queimadas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25132458,EMEF GERALDA BARBOSA SA SILVA,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25133691,EMEIF PROFESSORA EVA VILMA DA SILVA PEREIRA,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25133705,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MIGUEL ALEXANDRINO DE AGUIAR,2512507,Queimadas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25154800,ESCOLA EDUCANDARIO FACULDADE DAS CRIANCAS,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25215809,ESCOLA HORA DA ALEGRIA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25246925,EDUCANDARIO SANTA TEREZINHA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25258931,ESPACO EDUCACIONAL DA CRIANCA,2512507,Queimadas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25022059,ECIEEM HERCULANO PEREIRA,2512606,Quixaba,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,--
25022237,EMEIEF NOBELINO LEITE,2512606,Quixaba,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25116835,EMEF CICERO SULPINO DOS SANTOS,2512606,Quixaba,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,0
25057812,EDUCANDARIO NOSSA SENHORA APARECIDA,2512705,Remígio,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0
25057820,ECIT JOSE BRONZEADO SOBRINHO,2512705,Remígio,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,--
25057839,EEEFM DOUTOR CUNHA LIMA,2512705,Remígio,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25057871,EMEFCI PROFESSORA MARGARIDA DE ALMEIDA SANTOS,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,--
25057952,EMEF PROFESSORA GERCINA ELOY FREIRE,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25057987,EMEF ANTONIO CARNEIRO FILHO,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25058002,EMEFCI JULIA VITORIO,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25058029,EMEFCI E BILINGUE PEDRO BATISTA FILHO,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25058053,EMEF ESTANISLAU ELOY,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,--
25058070,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL JOCA,2512705,Remígio,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25058126,EMEFCI MARIA BATISTA DE LIMA,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25058185,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE CAZUZA FREIRE,2512705,Remígio,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25058193,EMEFCI E BILINGUE JOSE DELFINO DE SOUTO,2512705,Remígio,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25058231,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SEVERINO BRONZEADO,2512705,Remígio,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25129708,EMEF CIDADA INTEGRAL PAULO FREIRE,2512705,Remígio,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25132040,CENTRO DE REFERENCIA EM EDUCACAO DO CAMPO CIDADA INTEGRAL RAFAEL CLEMENTINO DE LIMA,2512705,Remígio,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25132210,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL E CICLO DE ALFABETIZACAO CELSO CARNEIRO LEAL,2512705,Remígio,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25266934,ESCOLA SONHO DE CRIANCA,2512705,Remígio,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14.0,0
25086324,ECI MARGARIDA DIAS,2512721,Pedro Régis,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,--
25086421,EMEF DAURA RIBEIRO DA SILVA,2512721,Pedro Régis,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25086502,EMEIF MANOEL FIDELIS SOBRINHO,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25086626,EMEIF VIRGILIO RIBEIRO DA SILVA,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25086634,EMEIF ANTONIO FERNANDES DE FARIAS,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25086693,EMEIF IDALINA ROSA,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25086715,EMEIF OZEIAS ARANHAS DE VASCONCELOS,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25086812,EMEIF FRANCISCO MIGUEL BATISTA,2512721,Pedro Régis,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25058991,ECI PEDRO RIBEIRO DE LIMA,2512747,Riachão,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,--
25059068,EMEF MENINO JESUS,2512747,Riachão,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0
25059190,EMEF DO BAIXIO,2512747,Riachão,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25108786,EMEF DO SEIXO,2512747,Riachão,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
25113763,EMEF DE VARZEA GRANDE,2512747,Riachão,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25141201,EMEF DO BARRO VERMELHO,2512747,Riachão,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
